CdS,Cu,672,2,2,5,0,24.94910004,72.2385,40.1725,2.135,0.89,0.445,0.002461277,0.00029135,0.002835347,0.002124639,131,53,37.29,12.36,24.72,1.5,1,0.5700647,2,3.973371571,253.4396534,1.1162,104.862863,-0.97258,4.206535,4.206535,6.842929,90,90,120,4.575653,4,1,0,10,0,63.546,29,7.1,29,1.9,7.72638,128,46,46.5,2,0.2097152,
CdSe,Cd,2691,2,2,10,0,46.38096974,95.6855,16.7255,2.12,0.86,0.43,0.001698179,0.000114758,0.00183936,0.00155827,138,60,37.945,11.705,23.41,1.5,1,0.6396264,2,4.678437452,299.1918407,0.5101,59.952796,-0.627581,4.393138,4.393138,4.393138,60,60,60,5.300487,2,2,0,10,0,112.414,48,13.1,48,1.69,8.993822,154,78,49.65,2,0.3652264,
CdTe,Cd,406,2,2,10,0,59.76244255,120.0055,7.5945,1.895,0.41,0.205,0.001364092,1.18E-05,0.001372772,0.001347368,149.5,71.5,43.325,6.325,12.65,1.5,1,0.7748264,2,4.250713292,309.7609994,0.5894,72.827208,-0.462714,4.687445,4.687445,4.687445,60,60,60,5.47251,2,2,0,10,0,112.414,48,13.1,48,1.69,8.993822,154,78,49.65,2,0.3652264,
CdTe,Cd,406,2,2,10,0,59.76244255,120.0055,7.5945,1.895,0.41,0.205,0.001364092,1.18E-05,0.001372772,0.001347368,149.5,71.5,43.325,6.325,12.65,1.5,1,0.7748264,2,4.250713292,309.7609994,0.5894,72.827208,-0.462714,4.687445,4.687445,4.687445,60,60,60,5.47251,2,2,0,10,0,112.414,48,13.1,48,1.69,8.993822,154,78,49.65,2,0.3652264,
CdTe,Cd,406,2,2,10,0,59.76244255,120.0055,7.5945,1.895,0.41,0.205,0.001364092,1.18E-05,0.001372772,0.001347368,149.5,71.5,43.325,6.325,12.65,1.5,1,0.7748264,2,4.250713292,309.7609994,0.5894,72.827208,-0.462714,4.687445,4.687445,4.687445,60,60,60,5.47251,2,2,0,10,0,112.414,48,13.1,48,1.69,8.993822,154,78,49.65,2,0.3652264,
CdTe,Cu,406,2,2,10,0,59.76244255,120.0055,7.5945,1.895,0.41,0.205,0.001364092,1.18E-05,0.001372772,0.001347368,149.5,71.5,43.325,6.325,12.65,1.5,1,0.7748264,2,4.250713292,309.7609994,0.5894,72.827208,-0.462714,4.687445,4.687445,4.687445,60,60,60,5.47251,2,1,0,10,0,63.546,29,7.1,29,1.9,7.72638,128,46,46.5,2,0.2097152,
CuInSe2,Cu,22811,1.75,2.25,10,0,20.0902663,84.071,18.83413308,2.195,0.77,0.357526223,0.002370802,0.000363803,0.002794756,0.00184847,102,68.19579655,47.14666667,17.34025247,42.46,1.333333333,1,1.2159448,4,3.39318148,211.6247382,0.0046,203.945952,-0.442766,5.878728,5.878728,7.218391,114.029371,114.029371,90,5.476085,8,1,0,10,0,63.546,29,7.1,29,1.9,7.72638,128,46,46.5,2,0.2097152,
CuInSe2,Cu,22811,1.75,2.25,10,0,20.0902663,84.071,18.83413308,2.195,0.77,0.357526223,0.002370802,0.000363803,0.002794756,0.00184847,102,68.19579655,47.14666667,17.34025247,42.46,1.333333333,1,1.2159448,4,3.39318148,211.6247382,0.0046,203.945952,-0.442766,5.878728,5.878728,7.218391,114.029371,114.029371,90,5.476085,8,1,0,10,0,63.546,29,7.1,29,1.9,7.72638,128,46,46.5,2,0.2097152,
CuInSe2,Cu,22811,1.75,2.25,10,0,20.0902663,84.071,18.83413308,2.195,0.77,0.357526223,0.002370802,0.000363803,0.002794756,0.00184847,102,68.19579655,47.14666667,17.34025247,42.46,1.333333333,1,1.2159448,4,3.39318148,211.6247382,0.0046,203.945952,-0.442766,5.878728,5.878728,7.218391,114.029371,114.029371,90,5.476085,8,1,0,10,0,63.546,29,7.1,29,1.9,7.72638,128,46,46.5,2,0.2097152,
CuInSe2,Cu,22811,1.75,2.25,10,0,20.0902663,84.071,18.83413308,2.195,0.77,0.357526223,0.002370802,0.000363803,0.002794756,0.00184847,102,68.19579655,47.14666667,17.34025247,42.46,1.333333333,1,1.2159448,4,3.39318148,211.6247382,0.0046,203.945952,-0.442766,5.878728,5.878728,7.218391,114.029371,114.029371,90,5.476085,8,1,0,10,0,63.546,29,7.1,29,1.9,7.72638,128,46,46.5,2,0.2097152,
CuInSe2,In,22811,1.75,2.25,10,0,20.0902663,84.071,18.83413308,2.195,0.77,0.357526223,0.002370802,0.000363803,0.002794756,0.00184847,102,68.19579655,47.14666667,17.34025247,42.46,1.333333333,1,1.2159448,4,3.39318148,211.6247382,0.0046,203.945952,-0.442766,5.878728,5.878728,7.218391,114.029371,114.029371,90,5.476085,8,2,1,10,0,114.818,49,15.7,49,1.78,5.7863552,166,62,68.7,1,0.4574296,
CuInSe2,In,22811,1.75,2.25,10,0,20.0902663,84.071,18.83413308,2.195,0.77,0.357526223,0.002370802,0.000363803,0.002794756,0.00184847,102,68.19579655,47.14666667,17.34025247,42.46,1.333333333,1,1.2159448,4,3.39318148,211.6247382,0.0046,203.945952,-0.442766,5.878728,5.878728,7.218391,114.029371,114.029371,90,5.476085,8,2,1,10,0,114.818,49,15.7,49,1.78,5.7863552,166,62,68.7,1,0.4574296,
